ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-3328224,Source2,3,2017-09-22 07:38:41,2017-09-22 08:08:30,33.079166,-117.296623,,,0.0,Right hand shoulder blocked due to accident on I-5 Southbound at Exit 44 La Costa Ave.,San Diego Fwy S,Encinitas,San Diego,CA,92024,US,US/Pacific,KCRQ,2017-09-22 07:53:00,62.1,,72.0,29.86,10.0,ESE,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3328446,Source2,3,2017-09-23 12:51:11,2017-09-23 13:34:37,40.82236500000001,-73.887215,,,0.0,Heavy traffic and center lane blocked due to accident on I-278 Bruckner Expy Eastbound before Exits 49 50 I-895 Sheridan Expy.,Sheridan Expy N,Bronx,Bronx,NY,10459,US,US/Eastern,KLGA,2017-09-23 12:51:00,81.0,,42.0,30.04,10.0,North,15.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3328526,Source2,3,2017-09-23 18:52:22,2017-09-23 19:21:20,35.409157,-80.857414,,,0.0,Accident on I-77 Northbound near Exit 23 / Gilead Rd.,Gilead Rd,Huntersville,Mecklenburg,NC,28078,US,US/Eastern,KJQF,2017-09-23 18:50:00,84.2,,40.0,30.07,10.0,NE,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3328838,Source2,2,2017-09-23 10:30:27,2017-09-23 11:15:00,38.701283,-121.106812,,,0.0,Right hand shoulder blocked due to accident on Green Valley Rd at Sophia Pkwy.,Kipps Ln,El Dorado Hills,El Dorado,CA,95762,US,US/Pacific,KMHR,2017-09-23 10:45:00,68.0,,30.0,29.9,10.0,NNW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3329149,Source2,3,2017-09-24 07:14:36,2017-09-24 07:44:16,25.848932,-80.207596,,,0.0,Two lanes blocked due to accident on I-95 Northbound at Exit 7 6th Ct.,NW 81st St,Miami,Miami-Dade,FL,33150-2858,US,US/Eastern,KOPF,2017-09-24 07:20:00,79.0,,90.0,29.85,10.0,NNE,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3329200,Source2,2,2017-09-24 16:43:09,2017-09-24 17:42:51,34.876469,-82.226021,,,0.0,Accident on SC-14 at GSP Dr.,S Highway 14,Greer,Greenville,SC,29650-4738,US,US/Eastern,KGSP,2017-09-24 16:53:00,84.9,,48.0,30.01,10.0,ENE,8.1,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3329215,Source2,3,2017-09-24 14:33:40,2017-09-24 15:03:24,30.341625,-83.124802,,,0.0,Accident on I-10 Westbound at Exit 275 US-90.,FL-8 W,Live Oak,Suwannee,FL,32060,US,US/Eastern,KLCQ,2017-09-24 14:35:00,84.2,,66.0,29.93,10.0,NE,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3329437,Source2,2,2017-09-24 11:26:41,2017-09-24 12:10:32,45.535328,-122.686203,,,1.3899999856948853,Right lane blocked due to accident on US-30 Eastbound between Nicolai St and I-405.,US-30 E,Portland,Multnomah,OR,97209,US,US/Pacific,KPDX,2017-09-24 11:53:00,59.0,,75.0,30.14,10.0,Variable,3.5,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3329869,Source2,2,2017-09-25 07:40:32,2017-09-25 08:10:17,41.579193,-73.909103,,,0.0,Right hand shoulder blocked due to accident on US-9 Northbound after County Hwy-28 Old Hopewell Rd.,Old Hopewell Rd,Wappingers Falls,Dutchess,NY,12590,US,US/Eastern,KPOU,2017-09-25 07:53:00,64.0,,93.0,30.07,2.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3329977,Source2,3,2017-09-25 15:00:06,2017-09-25 15:29:23,40.72805,-73.886223,,,0.0,Queueing traffic and Right & Center lane blocked due to accident on I-495 Long Island Expy Eastbound at Exit 19 Queens Midtown Expy.,Long Island Expy E,Elmhurst,Queens,NY,11373,US,US/Eastern,KLGA,2017-09-25 14:51:00,84.0,,58.0,30.02,10.0,NE,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3330158,Source2,3,2017-09-25 17:16:08,2017-09-25 17:45:42,38.238728,-77.499557,,,0.0,Left hand shoulder blocked due to accident on I-95 Southbound after I-95 Exit 126 / US-17 Jefferson Davis Hwy.,Jefferson Davis Hwy,Fredericksburg,Spotsylvania,VA,22407,US,US/Eastern,KEZF,2017-09-25 17:15:00,85.1,,57.0,29.97,10.0,ENE,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3330367,Source2,2,2017-09-25 12:36:03,2017-09-25 13:20:44,37.273861,-79.937294,,,0.0,Accident on US-11 Williamson Rd Northbound at US-221 Williamson Rd.,Shenandoah Ave NE,Roanoke,Roanoke City,VA,24016-2044,US,US/Eastern,KROA,2017-09-25 12:54:00,81.0,,56.0,30.06,10.0,NNE,6.9,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3330618,Source2,3,2017-09-25 15:16:15,2017-09-25 16:45:52,25.848932,-80.207596,,,0.0,Accident on I-95 Southbound at Exit 7 6th Ct. Express lanes blocked.,NW 81st St,Miami,Miami-Dade,FL,33150-2858,US,US/Eastern,KOPF,2017-09-25 14:53:00,89.1,,70.0,29.85,10.0,SSW,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3330685,Source2,2,2017-09-25 05:03:22,2017-09-25 05:33:00,33.852024,-84.369621,,,0.0,Left hand shoulder blocked due to accident on GA-400 Northbound before Exit 2 Lenox Rd.,Lenox Rd NE,Atlanta,Fulton,GA,30342,US,US/Eastern,KPDK,2017-09-25 04:53:00,66.0,,90.0,29.98,10.0,North,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-3330873,Source2,3,2017-09-25 11:58:56,2017-09-25 12:43:27,30.064962,-81.49829100000002,,,0.0,Accident on I-95 Southbound at Exit 329 County Road 210.,I-95 S,Saint Augustine,St. Johns,FL,32092,US,US/Eastern,KSGJ,2017-09-25 11:56:00,82.9,,74.0,29.93,10.0,NE,12.7,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3331013,Source2,3,2017-09-25 07:57:16,2017-09-25 08:26:41,42.836262,-89.028587,,,0.0,Right lane blocked due to accident on I-90 I-39 Eastbound at Exit 163 WI-59.,E State Road 59,Edgerton,Rock,WI,53534,US,US/Central,KJVL,2017-09-25 07:45:00,66.2,,100.0,30.0,10.0,Calm,,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3331029,Source2,2,2017-09-25 07:37:49,2017-09-25 08:07:38,41.735401,-88.062836,,,0.0,Accident on IL-53 at 83rd St.,83rd St,Woodridge,DuPage,IL,60517,US,US/Central,KLOT,2017-09-25 07:35:00,66.2,,80.0,30.03,10.0,SSE,4.6,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3331083,Source2,2,2017-09-25 17:32:26,2017-09-25 18:02:13,29.51906,-98.462296,,,0.0,Accident on Broadway St at Cheever Blvd.,Broadway St,San Antonio,Bexar,TX,78217-6347,US,US/Central,KSAT,2017-09-25 17:51:00,82.0,,71.0,29.73,10.0,NE,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3331122,Source2,2,2017-09-25 14:25:40,2017-09-25 14:55:32,30.297823,-92.049423,,,0.0,Accident on LA-182 University Ave at LA-98 Gloria Switch Rd.,N University Ave,Lafayette,Lafayette,LA,70507-2330,US,US/Central,KLFT,2017-09-25 14:53:00,89.1,,53.0,29.85,10.0,Variable,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3331176,Source2,3,2017-09-25 12:32:08,2017-09-25 13:16:49,30.460377,-97.667564,,,0.0,Accident on I-35 Northbound after Exit 248 Grand Avenue Pkwy.,I-35 S,Pflugerville,Travis,TX,78660,US,US/Central,KEDC,2017-09-25 12:35:00,82.4,,66.0,29.88,10.0,SE,5.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3331388,Source2,2,2017-09-25 10:36:11,2017-09-25 11:06:01,32.773079,-96.800606,,,0.0,Accident on Griffin St at Memorial Dr.,S Griffin St,Dallas,Dallas,TX,75207,US,US/Central,KDAL,2017-09-25 10:53:00,82.0,,67.0,29.9,10.0,SSE,13.8,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3332084,Source2,2,2017-09-25 10:51:00,2017-09-25 11:20:45,37.220703,-121.782692,,,0.0,Restrictions due to accident on Bernal Rd both ways at Heaton Moor Dr.,Heaton Moor Dr,San Jose,Santa Clara,CA,95119,US,US/Pacific,KRHV,2017-09-25 10:47:00,86.0,,18.0,29.97,10.0,Calm,,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3332207,Source2,2,2017-09-25 05:59:54,2017-09-25 06:29:35,34.454269000000004,-118.420326,,,0.0,Multi-vehicle accident on Sierra Hwy near Vasquez Canyon Rd.,Sierra Hwy,Canyon Country,Los Angeles,CA,91351-1439,US,US/Pacific,K3A6,2017-09-25 05:51:00,69.0,69.0,15.0,28.99,10.0,N,15.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-3332290,Source2,3,2017-09-25 08:49:40,2017-09-25 09:34:24,33.987499,-118.13755,,,0.0,Slow traffic due to accident on I-5 Southbound before Exit 128A Garfield Ave.,Garfield Ave,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,2017-09-25 08:47:00,73.9,,26.0,29.85,8.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3332415,Source2,3,2017-09-25 20:31:25,2017-09-25 21:01:13,33.924686,-118.103981,,,0.0,Lane blocked due to accident on I-605 Northbound at Exits 9A 9B 9C 10 I-105.,Manchester Ave,Norwalk,Los Angeles,CA,90650,US,US/Pacific,KFUL,2017-09-25 20:53:00,73.0,,26.0,29.78,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3332614,Source2,2,2017-09-26 09:38:53,2017-09-26 10:08:39,43.118526,-76.185272,,,0.0,Accident on County Hwy-45 Henry Clay Blvd at County Hwy-51 Taft Rd.,W Taft Rd,Liverpool,Onondaga,NY,13088,US,US/Eastern,KSYR,2017-09-26 09:54:00,73.9,,79.0,30.01,10.0,NE,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3332747,Source2,2,2017-09-26 13:32:50,2017-09-26 14:02:22,40.702225,-74.009171,,,0.0,1 left lane blocked due to accident on FDR Dr Northbound at Exit 1 South St.,FDR Dr N,New York,New York,NY,10004,US,US/Eastern,KJRB,2017-09-26 13:35:00,78.8,,69.0,30.42,10.0,SSW,6.9,,Clear,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3333391,Source2,3,2017-09-26 07:13:17,2017-09-26 07:42:45,26.007813,-80.34072900000002,,,0.0,Middle lane blocked due to accident on I-75 Southbound at Exits 9A 9B FL-820 Pines Blvd.,Pines Blvd,Pembroke Pines,Broward,FL,33028,US,US/Eastern,KHWO,2017-09-26 07:02:00,75.9,,94.0,29.93,8.0,SSE,12.7,0.08,Heavy Thunderstorms and Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3333410,Source2,2,2017-09-26 13:35:48,2017-09-26 14:05:27,26.535622,-81.871307,,,0.0,Accident on Andrea Ln at Tamiami Trl.,S Tamiami Trl,Fort Myers,Lee,FL,33912-1940,US,US/Eastern,KRSW,2017-09-26 13:53:00,90.0,,55.0,29.88,10.0,WNW,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3333451,Source2,2,2017-09-26 04:25:39,2017-09-26 05:10:13,28.565254,-81.191277,,,0.0,Right lane blocked due to accident on FL-50 Colonial Dr Westbound at Challenger Pkwy.,Challenger Pkwy,Orlando,Orange,FL,32828,US,US/Eastern,KORL,2017-09-26 04:53:00,77.0,,88.0,29.88,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3333674,Source2,2,2017-09-26 18:44:53,2017-09-26 19:14:32,33.852024,-84.369621,,,0.0,Accident on GA-400 Southbound at Exit 2 Lenox Rd.,Lenox Rd NE,Atlanta,Fulton,GA,30342,US,US/Eastern,KPDK,2017-09-26 18:53:00,82.0,,52.0,29.88,10.0,NNW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3333975,Source2,2,2017-09-26 17:41:21,2017-09-26 18:11:10,33.870564,-98.535759,,,0.0,Accident on Kemp Blvd at Call Field Rd.,Midwestern Pkwy,Wichita Falls,Wichita,TX,76308,US,US/Central,KCWC,2017-09-26 17:35:00,68.9,,98.0,29.98,10.0,North,10.4,0.04,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3334234,Source2,2,2017-09-26 08:44:26,2017-09-26 09:58:53,30.396957,-91.112633,,,0.0,Accident on Perkins Rd at Camelia Trce.,Camelia Trce,Baton Rouge,East Baton Rouge,LA,70808-4190,US,US/Central,KBTR,2017-09-26 08:53:00,75.9,,85.0,29.94,10.0,ENE,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3334261,Source2,2,2017-09-26 14:12:31,2017-09-26 14:42:21,30.47245,-91.058029,,,0.0,Accident on Sherwood Forest Dr at Choctaw Dr.,N Sherwood Forest Dr,Baton Rouge,East Baton Rouge,LA,70815-1845,US,US/Central,KBTR,2017-09-26 13:53:00,89.1,,48.0,29.89,10.0,Variable,3.5,,Mostly Cloudy,False,False,True,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,Day
A-3334445,Source2,2,2017-09-26 10:19:37,2017-09-26 10:49:00,36.125057,-86.805779,,,0.0,Accident on Woodlawn Dr at US-431 21st Ave.,Hillsboro Pike,Nashville,Davidson,TN,37212-5600,US,US/Central,KBNA,2017-09-26 09:53:00,80.1,,67.0,30.02,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3334450,Source2,2,2017-09-26 11:08:40,2017-09-26 11:38:28,36.218491,-86.837059,,,0.0,Accident on US-41A Clarksville Pike at Kings Ln.,Clarksville Pike,Nashville,Davidson,TN,37218-1902,US,US/Central,KBNA,2017-09-26 10:53:00,84.9,,55.0,30.01,10.0,NNE,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3334470,Source2,2,2017-09-26 17:01:32,2017-09-26 17:31:22,36.077049,-86.736618,,,0.0,Accident on Shadescrest Dr at TN-255 Harding Pl.,Shadescrest Dr,Nashville,Davidson,TN,37211,US,US/Central,KBNA,2017-09-26 16:53:00,89.1,,39.0,29.92,10.0,North,4.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3334746,Source2,2,2017-09-26 11:00:43,2017-09-26 11:45:24,32.235462,-110.738091,,,0.0,Accident on Speedway Blvd at Freeman Rd.,E Speedway Blvd,Tucson,Pima,AZ,85748,US,US/Mountain,KDMA,2017-09-26 10:58:00,82.4,,12.0,29.77,10.0,SW,11.5,,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-3334769,Source2,2,2017-09-26 14:07:22,2017-09-26 14:37:14,33.435463,-112.289719,,,0.0,Accident on 107th Ave at Buckeye Rd.,S 107th Ave,Avondale,Maricopa,AZ,85323,US,US/Mountain,KGYR,2017-09-26 13:47:00,84.2,,11.0,29.77,10.0,Variable,4.6,,Mostly Cloudy,False,False,True,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,Day
A-3334797,Source2,2,2017-09-26 19:29:22,2017-09-26 19:59:05,33.082729,-112.038826,,,0.0,Accident on Cobblestone Farms Dr at AZ-347 John Wayne Pkwy.,N John Wayne Pkwy,Maricopa,Pinal,AZ,85139,US,US/Mountain,KCGZ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-3334986,Source2,3,2017-09-26 07:59:44,2017-09-26 08:44:24,38.295338,-122.03418,,,0.0,Right hand shoulder blocked due to accident on I-80 Westbound at Exit 48 Hilborn Rd.,Manuel Campos Pkwy,Fairfield,Solano,CA,94534,US,US/Pacific,KAPC,2017-09-26 07:54:00,55.0,,83.0,29.84,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3335336,Source2,3,2017-09-26 16:41:11,2017-09-26 17:10:46,34.059494,-118.001411,,,0.0,Accident on I-605 Northbound at I-10 .,San Gabriel River Fwy N,La Puente,Los Angeles,CA,91746,US,US/Pacific,KEMT,2017-09-26 16:45:00,86.0,,23.0,29.77,10.0,SW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3335578,Source2,2,2017-09-27 04:52:47,2017-09-27 05:22:34,43.178661,-77.683739,,,0.0,Accident on NY-390 at Exit 22 Lexington Ave.,Lexington Ave,Rochester,Monroe,NY,14606,US,US/Eastern,KROC,2017-09-27 04:54:00,69.1,,93.0,29.91,10.0,SW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3335886,Source2,3,2017-09-27 08:43:08,2017-09-27 09:27:45,39.281033,-76.553268,,,0.0,Left hand shoulder closed due to accident on I-95 Southbound at O'Donnell St.,Harbor Tunnel Trwy E,Baltimore,Baltimore City,MD,21224,US,US/Eastern,KDMH,2017-09-27 08:54:00,75.9,,79.0,29.9,,North,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3335973,Source2,2,2017-09-27 06:36:07,2017-09-27 07:05:54,39.200493,-85.951324,,,0.0,Accident on IN-46 Jonathan Moore Pike at Johnson Blvd.,Johnson Blvd,Columbus,Bartholomew,IN,47201,US,US/Eastern,KBAK,2017-09-27 06:30:00,62.6,,88.0,29.98,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-3336149,Source3,2,2017-09-27 09:06:08,2017-09-27 09:50:08,35.25972,-80.87468,,,0.0,Slow traffic due to accident on Brookshire Boulevard at Centre St.,Brookshire Blvd,Charlotte,Mecklenburg,NC,28216-4004,US,US/Eastern,KCLT,2017-09-27 08:52:00,73.9,,82.0,29.94,10.0,NNW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3336177,Source3,2,2017-09-27 12:54:21,2017-09-27 13:23:57,35.21332899999999,-80.833687,,,0.0,Accident on Charlottetowne Ave at Kings Dr.,Charlottetowne Ave,Charlotte,Mecklenburg,NC,28204,US,US/Eastern,KCLT,2017-09-27 12:52:00,88.0,,49.0,29.89,10.0,WNW,8.1,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3336221,Source2,2,2017-09-27 17:08:58,2017-09-27 17:38:44,35.176079,-80.891075,,,0.0,Accident on Southwold Dr at Nations Ford Rd.,Nations Ford Rd,Charlotte,Mecklenburg,NC,28217-2024,US,US/Eastern,KCLT,2017-09-27 16:52:00,91.0,,41.0,29.84,10.0,NNW,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3336298,Source2,3,2017-09-27 08:42:45,2017-09-27 09:12:31,36.807587,-76.195702,,,0.0,Lane blocked due to accident on I-64 Westbound at Exits 286A 286B VA-407 Indian River Rd.,I-64 E,Virginia Beach,Virginia Beach,VA,23464,US,US/Eastern,KORF,2017-09-27 08:51:00,75.9,,97.0,29.75,10.0,North,18.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3336369,Source2,2,2017-09-27 15:06:50,2017-09-27 15:36:44,35.712296,-78.839157,,,0.0,Accident on NC-55 Williams St both ways at Lufkin Rd.,E Williams St,Apex,Wake,NC,27539-7700,US,US/Eastern,KRDU,2017-09-27 14:51:00,89.1,,46.0,29.79,10.0,NNW,11.5,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3336444,Source2,3,2017-09-27 18:30:16,2017-09-27 19:14:35,25.93162,-80.204338,,,0.0,Lane blocked on exit ramp due to accident on FL-91 FL-826 Southbound at I-95.,I-95 S,Miami,Miami-Dade,FL,33169,US,US/Eastern,KHWO,2017-09-27 18:53:00,84.0,,72.0,29.88,10.0,SE,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3336618,Source2,2,2017-09-27 16:07:09,2017-09-27 16:36:48,33.825171999999995,-84.359627,,,0.0,Left lane blocked and left hand shoulder blocked due to accident on GA-400 Southbound at Exits 1A 1B Sidney Marcus Blvd.,Sidney Marcus Blvd NE,Atlanta,Fulton,GA,30324,US,US/Eastern,KPDK,2017-09-27 15:53:00,89.1,,39.0,29.88,10.0,NW,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3336640,Source2,2,2017-09-27 17:51:25,2017-09-27 18:20:58,33.908051,-81.223564,,,0.0,Lane blocked due to accident on SC-6 Lake Dr near SC-602 Platt Springs Rd.,Platt Springs Rd,Lexington,Lexington,SC,29073-7519,US,US/Eastern,KCAE,2017-09-27 17:56:00,91.9,,42.0,29.83,10.0,WNW,10.4,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3336892,Source2,2,2017-09-27 10:33:48,2017-09-27 11:03:29,42.046364,-88.265488,,,0.0,Accident on IL-58 Summit St at Preston Ave.,Preston Ave,Elgin,Kane,IL,60120-3941,US,US/Central,KDPA,2017-09-27 10:52:00,66.0,,63.0,30.1,10.0,NNW,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3337636,Source2,3,2017-09-27 05:30:35,2017-09-27 06:01:00,40.000401,-104.981041,,,0.0,Accident on I-25 Southbound near Exit 229 CO-7.,State Highway 7,Broomfield,Broomfield,CO,80023,US,US/Mountain,KEIK,2017-09-27 05:38:00,50.0,,90.0,30.34,7.0,WNW,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-3337640,Source2,2,2017-09-27 06:27:22,2017-09-27 06:58:00,39.83622,-105.024818,,,0.0,Right hand shoulder blocked due to accident on US-36 Eastbound at US-287 Federal Blvd.,Federal Blvd,Westminster,Adams,CO,80030,US,US/Mountain,KBJC,2017-09-27 06:47:00,50.0,,87.0,30.31,7.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
